Course Name,Student Name,Timestamp,Rating,Comment
Advanced Excel for Beginners in animation for 2022,Sakthi Kumaran,2022-01-11 05:03:45+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Jerry Jeberson j,2022-01-11 04:57:47+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Anitha,2022-01-11 04:27:49+00:00,4.5,Very clear explanation
Master Vlookup & XLookup in Excel through Animation,Gomathi,2022-01-11 02:55:31+00:00,4.0,Good one
Master Vlookup & XLookup in Excel through Animation,Iyswarya,2022-01-11 02:48:00+00:00,5.0,Easy to learn and improves the knowledge..
Advanced Excel for Beginners in animation for 2022,Iyswarya,2022-01-11 02:46:10+00:00,5.0,Easy to learn and very useful. Improves the knowledge
Master Vlookup & XLookup in Excel through Animation,Raj kunar,2022-01-11 02:37:30+00:00,5.0,Easy  for me
Master Vlookup & XLookup in Excel through Animation,Anurag kumar,2022-01-10 15:49:35+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,@Praveen R,2022-01-10 15:34:13+00:00,5.0,This is very use full for me
Advanced Excel for Beginners in animation for 2022,Santheya S,2022-01-10 15:33:07+00:00,5.0,Easy for me
Master Vlookup & XLookup in Excel through Animation,Sneha r,2022-01-10 15:30:38+00:00,5.0,Clear explanation
Master Vlookup & XLookup in Excel through Animation,Babu,2022-01-10 15:20:05+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Swetha,2022-01-10 15:18:51+00:00,5.0,It's easy to understand
Advanced Excel for Beginners in animation for 2022,Sneha r,2022-01-10 15:18:23+00:00,5.0,Clearly understood
Advanced Excel for Beginners in animation for 2022,Babu,2022-01-10 15:17:27+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Mugesh kumar,2022-01-10 15:13:45+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Swetha,2022-01-10 15:07:13+00:00,5.0,It's is to understand
Master Vlookup & XLookup in Excel through Animation,Nithil Kumar,2022-01-10 15:06:02+00:00,5.0,Sir thought it elaborately with great examples
Advanced Excel for Beginners in animation for 2022,Coacher,2022-01-10 14:45:03+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Manohar,2022-01-10 14:25:08+00:00,5.0,Nice video
Advanced Excel for Beginners in animation for 2022,Pravin,2022-01-10 14:23:11+00:00,5.0,This is one of the best course i have enrolled.He has done a great job taking me from beginner to advanced in excel.i highly recommend this course for beginners.
Advanced Excel for Beginners in animation for 2022,Manohar,2022-01-10 14:22:05+00:00,5.0,Good one
Master Vlookup & XLookup in Excel through Animation,S.varalakshmi,2022-01-10 14:17:50+00:00,4.0,Very good quality
Advanced Excel for Beginners in animation for 2022,Nithil Kumar,2022-01-10 14:16:01+00:00,5.0,Sir thought each concepts thoroughly and precisely
Master Vlookup & XLookup in Excel through Animation,Priyadarshni,2022-01-10 14:15:16+00:00,4.0,It's easy to understand and ver good explanation.
Master Vlookup & XLookup in Excel through Animation,Bharathi,2022-01-10 14:14:17+00:00,5.0,Perfect explain👍
Advanced Excel for Beginners in animation for 2022,Bharathi,2022-01-10 14:08:27+00:00,5.0,Video is good 👍
Master Vlookup & XLookup in Excel through Animation,Pravin,2022-01-10 14:04:30+00:00,5.0,I just want to thank the instructor for this engaging video.The concepts were broken down into very simple and thankfully short videos.
Advanced Excel for Beginners in animation for 2022,Seenivasan.P,2022-01-10 14:03:05+00:00,5.0,Easy to learning
Master Vlookup & XLookup in Excel through Animation,Dheebha R,2022-01-10 14:02:39+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Dheebha R,2022-01-10 13:57:06+00:00,5.0,the way of teaching is good and easy to understand
Advanced Excel for Beginners in animation for 2022,Mugesh kumar,2022-01-10 13:28:47+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Oviya,2022-01-10 13:26:43+00:00,5.0,Wonderful 👍🏻
Master Vlookup & XLookup in Excel through Animation,Anonymized User,2022-01-10 13:20:38+00:00,5.0,It was amazing🤗
Advanced Excel for Beginners in animation for 2022,@Praveen R,2022-01-10 13:11:14+00:00,5.0,It is easy to learn
Master Vlookup & XLookup in Excel through Animation,Kamalakannan,2022-01-10 12:46:57+00:00,5.0,Easy to learning
Advanced Excel for Beginners in animation for 2022,Kapil Chattaraj,2022-01-07 23:14:35+00:00,3.0,
Advanced Excel for Beginners in animation for 2022,Sreelekha Mukherjee,2022-01-07 18:17:03+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Deivegan S,2022-01-07 02:17:35+00:00,5.0,"easy to understand concept,,excellent way of class...thnx u so much sir..."
Master Vlookup & XLookup in Excel through Animation,Ashir Atif,2022-01-06 16:29:09+00:00,3.5,
Master Vlookup & XLookup in Excel through Animation,Abhilash Bobbarala,2022-01-06 12:09:51+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Akash,2022-01-04 17:14:24+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Prasad P,2022-01-04 06:40:24+00:00,4.5,"Good Course for Collage students and  fresher's. Mostly fresher's will do this kind of excel works in office.

Wonderful session 

Thank you"
Advanced Excel for Beginners in animation for 2022,Deepak,2022-01-03 14:57:22+00:00,5.0,"This course has helped me learn very many new things that are applicable to my daily work.
The instructor is very clear and the examples are all very good.
There are a lot of tips and tricks that will be useful for work"
Advanced Excel for Beginners in animation for 2022,Selvi,2022-01-03 14:48:06+00:00,5.0,"Really the lecture was explained very easy and clear to follow on.
Learning some great new valuable skills that will enable me become a excel."
Advanced Excel for Beginners in animation for 2022,Bakkia,2022-01-03 14:38:53+00:00,5.0,"This is a really knowledgeable for me.
This course helped me a lot to understand excel in a easier way.
I would have give full 5 review.
I was able to learn things I never knew I could do in Excel.
Thank you so much for the experience."
Advanced Excel for Beginners in animation for 2022,Banu,2022-01-03 14:20:05+00:00,5.0,The class was very detailed and organized.
Advanced Excel for Beginners in animation for 2022,Manjula A,2022-01-03 14:03:38+00:00,5.0,"I really enjoyed this class. It is very easy for me to follow.
The work load was just enough, so I could finish everything with enough time, learn about the topics and not feel over loaded and rushed."
Advanced Excel for Beginners in animation for 2022,Manjula A,2022-01-03 13:37:36+00:00,5.0,It grasp very utilitarian
Advanced Excel for Beginners in animation for 2022,Kavitha,2022-01-03 12:59:42+00:00,5.0,Extraordinary  teaching
Advanced Excel in Tamil - Excel in தமிழ்,Lakshmi,2022-01-03 12:56:47+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Deivegan S,2022-01-03 12:39:48+00:00,5.0,"There are many excel courses available online but no one explained it in such a fun manner

The way everything is explained with animation is just amazing 

Gud teaching way 
I want to give this course a full 5 star review ❤️✨"
Advanced Excel in Tamil - Excel in தமிழ்,Govind,2022-01-03 10:13:44+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Suhail Abdulla,2022-01-03 05:00:54+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Sagar Dhital,2022-01-01 07:48:38+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,ashutosh behera,2021-12-31 19:10:36+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Arulkumaran,2021-12-31 10:47:45+00:00,5.0,Massss one easy one better one
Advanced Excel for Beginners in animation for 2022,Gautam kumar,2021-12-31 10:42:08+00:00,5.0,Too good for a course
Advanced Excel for Beginners in animation for 2022,Kamalakannan,2021-12-31 10:41:19+00:00,5.0,Nice to use
Advanced Excel for Beginners in animation for 2022,Shaik Mohammed Kasim J,2021-12-31 10:40:29+00:00,5.0,Vera mari
Advanced Excel for Beginners in animation for 2022,Ragul,2021-12-31 10:26:49+00:00,5.0,Super fantastic
Advanced Excel for Beginners in animation for 2022,Mauryesh Dave,2021-12-31 10:08:34+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Sarvani,2021-12-31 06:02:40+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Jasmine Palce Quintana,2021-12-29 07:36:46+00:00,4.5,
Advanced Excel in Tamil - Excel in தமிழ்,Rajiv Gandhi A,2021-12-27 16:19:41+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Aditya,2021-12-27 15:31:46+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Harshinhi,2021-12-27 10:00:36+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Linn Zarni,2021-12-27 07:51:01+00:00,2.5,
Advanced Excel for Beginners in animation for 2022,Kapil Kalgutkar,2021-12-27 05:09:52+00:00,3.5,
Master Vlookup & XLookup in Excel through Animation,Niki Sangoi,2021-12-25 14:54:23+00:00,5.0,
Advanced Excel in Tamil - Excel in தமிழ்,A.Vignesh,2021-12-25 12:42:25+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Pablo,2021-12-23 19:57:26+00:00,4.0,
Advanced Excel in Tamil - Excel in தமிழ்,Ismath Zahir,2021-12-23 14:23:38+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Rose Mary Sky,2021-12-23 14:00:00+00:00,4.0,exciting
Advanced Excel for Beginners in animation for 2022,Maureen Witjes,2021-12-23 13:24:18+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Sarah Khalid Mohammed Alsaeed,2021-12-23 02:50:36+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Muhammad Waqas,2021-12-22 20:02:41+00:00,5.0,Outstanding course thank you sir share this course.
Master Vlookup & XLookup in Excel through Animation,Karmugilan Jayachandiran,2021-12-22 12:36:40+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Harshit Sharma,2021-12-22 08:07:34+00:00,5.0,Great course just in a while feels that every part of excel clear
Advanced Excel for Beginners in animation for 2022,Moshmi Jiandani,2021-12-22 03:25:26+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Ayoub chali,2021-12-22 00:40:24+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Ngọc Hải,2021-12-21 02:34:22+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Raj Ganesh J,2021-12-20 08:01:21+00:00,5.0,Clearcut explanation..
Master Vlookup & XLookup in Excel through Animation,Hariprasath,2021-12-20 06:19:53+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Paras Rupani,2021-12-19 17:35:09+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Sai,2021-12-19 17:18:41+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Nico Pardamean,2021-12-19 17:05:20+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Kodiganti Pranav Deep,2021-12-19 16:18:33+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Kristóf Joó,2021-12-19 12:48:19+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Rajat Maheshwary,2021-12-19 05:34:59+00:00,5.0,"The course has been designed with great details, as rightly said in the description a person with no knowledge on excel to someone wanting to add on value to their experience it fits to every category . Thank you team TheExcelGuys."
Advanced Excel for Beginners in animation for 2022,Małgorzata Sobieraj,2021-12-19 00:36:31+00:00,5.0,
Advanced Excel in Tamil - Excel in தமிழ்,Karthi,2021-12-18 14:41:02+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Muhammad Jawad,2021-12-18 11:01:56+00:00,5.0,good experience
Advanced Excel for Beginners in animation for 2022,Jordan Forwood,2021-12-16 21:14:19+00:00,3.0,
Advanced Excel for Beginners in animation for 2022,Febin Nazeer,2021-12-16 16:12:07+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Karmugilan Jayachandiran,2021-12-15 07:49:00+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Dedy,2021-12-15 04:19:45+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Katika Shashikanth,2021-12-14 13:45:18+00:00,3.5,
Master Vlookup & XLookup in Excel through Animation,Deepali jain,2021-12-14 03:40:14+00:00,5.0,The course is very well presented.
Advanced Excel for Beginners in animation for 2022,Raj Par,2021-12-13 22:13:20+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Vinod r,2021-12-13 17:28:54+00:00,4.5,Good teaching thanks
Advanced Excel for Beginners in animation for 2022,Amit Pandey,2021-12-13 15:45:57+00:00,3.0,
Advanced Excel for Beginners in animation for 2022,Cuong,2021-12-13 15:07:02+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Diah Nur Khasanah,2021-12-13 14:30:49+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Yash Ohal,2021-12-13 13:42:37+00:00,5.0,Awsome
Advanced Excel in Tamil - Excel in தமிழ்,Dhinakaran,2021-12-13 11:07:07+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Salmon Sangma Newton,2021-12-13 08:23:57+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Ganesh Devare,2021-12-12 18:20:05+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Ashir Atif,2021-12-12 15:53:09+00:00,5.0,It is really good match for me.
Advanced Excel for Beginners in animation for 2022,Krishna,2021-12-12 14:35:53+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Yaqoot221,2021-12-12 01:15:37+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Shrayesth Gupta,2021-12-11 13:20:40+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Shaun Peters,2021-12-11 06:20:18+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Nestor Giribet Lopez,2021-12-11 00:56:59+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Abdul Aziz,2021-12-10 15:06:11+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Griffith Domful Hamah,2021-12-10 10:24:48+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Sagar Sharma,2021-12-10 08:39:49+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Anbu S V,2021-12-10 08:37:34+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Mumtaj Ali,2021-12-10 07:48:00+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Sreenu,2021-12-10 07:32:21+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Abdul Aziz,2021-12-09 23:38:57+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Johnathon,2021-12-09 21:45:15+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Dhairaya Sangwan,2021-12-09 19:46:57+00:00,5.0,"Overall experience was great, and learning was smooth and Quick, very engaging and useful"
Advanced Excel for Beginners in animation for 2022,Dhairaya Sangwan,2021-12-09 19:45:13+00:00,5.0,What an experience Coach Kadhir ! Never thought learning could be so easy and interesting.
Advanced Excel for Beginners in animation for 2022,Sourabh Rananaware,2021-12-09 19:16:49+00:00,5.0,I have learnt lot more things from this course. It become very easy to understand the things when someone teach it with real life example. And thats exactly this course does. Best course on excel. Thank you.
Advanced Excel for Beginners in animation for 2022,Balaji P,2021-12-09 17:14:46+00:00,5.0,The course is taught well and it is easier to understand.
Master Vlookup & XLookup in Excel through Animation,Balaji P,2021-12-09 17:01:19+00:00,5.0,"A clear explanation about Vlookup and animation, thank you sir."
Advanced Excel for Beginners in animation for 2022,Eric Asiedu-Akrofi,2021-12-09 17:00:21+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Gopi,2021-12-09 15:54:57+00:00,5.0,Best course for me. Can learn basics. Freshers this is good
Master Vlookup & XLookup in Excel through Animation,Gopi,2021-12-09 15:48:10+00:00,5.0,Enaku Excel firstu time learn here. Thank you Kadhir sir
Advanced Excel for Beginners in animation for 2022,Mahlet Getachew,2021-12-09 15:00:50+00:00,3.0,
Master Vlookup & XLookup in Excel through Animation,Sudarshan Mahajan,2021-12-09 11:55:50+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Vishal Patil,2021-12-09 11:44:56+00:00,2.5,
Advanced Excel for Beginners in animation for 2022,Chidinma Akpotue,2021-12-09 08:41:28+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Mahmoud Atef,2021-12-09 05:16:33+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Yamuna,2021-12-09 04:21:41+00:00,5.0,This is too good too. Learned Excel from the basics so far it is good
Master Vlookup & XLookup in Excel through Animation,Yamuna,2021-12-09 04:13:30+00:00,5.0,Too good for beginners in Vlookup
Master Vlookup & XLookup in Excel through Animation,Palani,2021-12-09 03:53:22+00:00,5.0,Romba good. I use excel daily. I'm using excel wrongly
Advanced Excel for Beginners in animation for 2022,Narmatha Palaniyappa,2021-12-09 03:51:34+00:00,5.0,So many things are in excel. I did not know about that.
Advanced Excel for Beginners in animation for 2022,Wendy,2021-12-09 03:50:19+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Palani,2021-12-09 03:47:48+00:00,5.0,Good course. Learnt a lot from the very beginning of Excel days.
Advanced Excel for Beginners in animation for 2022,sudhir lamba,2021-12-09 03:16:33+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Shanthi Palani,2021-12-08 17:31:42+00:00,5.0,Wow. This quite an easy to understand logic and examples
Advanced Excel for Beginners in animation for 2022,Shanthi Palani,2021-12-08 17:25:56+00:00,5.0,This is too good. Best for freshers learning Excel
Advanced Excel in Tamil - Excel in தமிழ்,Divya Baskaran,2021-12-05 06:46:11+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Rhea Tonk,2021-12-04 13:58:56+00:00,5.0,I had so much fun learning Excel for the first time.
Advanced Excel for Beginners in animation for 2022,Rhea Tonk,2021-12-04 13:55:21+00:00,5.0,For the first time I found a video in which Excel is explained in such a good and very clear way.  I have understood all the points very well.
Advanced Excel for Beginners in animation for 2022,Geeta Tonk,2021-12-04 13:41:51+00:00,5.0,"The clarity of video is vey good and very well explained in it ,I am very happy with it."
Master Vlookup & XLookup in Excel through Animation,Saurabh Dubey,2021-12-04 10:50:23+00:00,5.0,Nice explained
Advanced Excel for Beginners in animation for 2022,Abhin Raj,2021-12-04 09:03:53+00:00,5.0,Very informative and clear
Advanced Excel for Beginners in animation for 2022,Vishesh Jain,2021-12-04 08:04:52+00:00,5.0,"Really enjoyed learning the course, explanation was really amazing, how everything was so well taught with live time example made me understand the course better."
Advanced Excel for Beginners in animation for 2022,Saurabh Dubey,2021-12-04 07:44:22+00:00,5.0,Nice course
Advanced Excel for Beginners in animation for 2022,Kunal goyal,2021-12-04 07:27:27+00:00,5.0,Really like how concepts were explained with animation and quizzes were there to test our knowledge. Too good for beginners.
Advanced Excel for Beginners in animation for 2022,Deepali jain,2021-12-03 18:10:58+00:00,5.0,"Everything was explained in a really detailed manner, loved the concept of live time examples."
Advanced Excel for Beginners in animation for 2022,Anchal Jain,2021-12-03 13:01:28+00:00,5.0,"Bhaut acha lga gawar ko bhi samaj aa skta hai
Mai apki suvidha se bhaut khush hu"
Advanced Excel for Beginners in animation for 2022,Anshu De,2021-12-03 05:13:01+00:00,5.0,Very informative and easy to understand
Advanced Excel for Beginners in animation for 2022,Pooja Gera,2021-12-03 04:58:21+00:00,5.0,Really interesting way to provide knowledge to students.
Master Vlookup & XLookup in Excel through Animation,Narmatha Palaniyappa,2021-12-02 19:13:50+00:00,5.0,I am able to learn Vlookup and animation good to remember
Advanced Excel for Beginners in animation for 2022,Naveerah,2021-12-02 18:52:43+00:00,5.0,Good and excellent
Advanced Excel for Beginners in animation for 2022,Vanshika Chauhan,2021-12-02 18:40:22+00:00,5.0,The course is very easy to understand and videos are quite short and precise which doesn’t bore you throughout.
Advanced Excel for Beginners in animation for 2022,Riya,2021-12-02 18:32:49+00:00,5.0,Great technique to learn excel easily.
Advanced Excel for Beginners in animation for 2022,Yash Jain,2021-12-02 18:25:37+00:00,4.5,I learned alot through this 👌
Advanced Excel for Beginners in animation for 2022,Tamizh Kadhir,2021-12-02 18:20:03+00:00,5.0,One of the best courses I have taken by far. Everything from the videos to assignments is amazing and informative. It has helped me tremendously. I encourage everyone to take it.
Advanced Excel for Beginners in animation for 2022,Kapil jain,2021-12-02 18:11:10+00:00,5.0,"Found this course on udemy and purchased it for my son, and he is absolutely loving it. He said it's like learning something in a cartoon format. Really thankful to the instructor for making learning fun for the students."
Advanced Excel for Beginners in animation for 2022,Rishabh Jain,2021-12-02 18:03:17+00:00,5.0,"Started this course after reading so many wonderful reviews and I had to say that this is the best excel course I came across. 
The instructor has done a really good job explaining the concept."
Advanced Excel for Beginners in animation for 2022,Meenakshi jain,2021-12-02 17:53:27+00:00,5.0,Explained in very fun manner 😊
Advanced Excel for Beginners in animation for 2022,Vishal Jain,2021-12-02 17:46:53+00:00,5.0,I found the graphical representation so good and appealing as it's making the Excel Learning somewhat more exciting
Advanced Excel for Beginners in animation for 2022,Rahul Jain,2021-12-02 17:38:08+00:00,5.0,Really loved the way so much information is explained in an animated way to keep the student engaged.
Advanced Excel for Beginners in animation for 2022,Swati Jain,2021-12-02 17:25:30+00:00,5.0,"There are many excel courses available online but no one explained it in such a fun manner. 
The way everything is explained with animation is just amazing. 
This might be the only course that I watched in one go because it was explained in the most non-boring way, unlike every other course."
Advanced Excel for Beginners in animation for 2022,Tamizharasi,2021-10-03 17:13:01+00:00,5.0,Crisp and clear videos to learn excel and it's concepts. Great for beginnets
